area,site,year,species,length_mm,length_cm,tag,fish_id,retained,month,day,drift,cell
BL,REF,2019,BLU,280,28,,155624,No,August,2,BLR0802194003,BL40
BL,REF,2019,GPR,310,31,,155643,No,August,2,BLR0802194701,BL47
BL,REF,2019,VER,370,37,22835O,155645,No,August,2,BLR0802194701,BL47
BL,REF,2019,GPR,290,29,,155648,No,August,2,BLR0802194701,BL47
BL,REF,2019,GPR,320,32,,155650,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,330,33,,155653,No,August,2,BLR0802194701,BL47
BL,REF,2019,LCD,570,57,22836O,155654,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,320,32,,155655,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,290,29,,155656,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,320,32,,155657,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,370,37,,155658,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,360,36,,155659,No,August,2,BLR0802194701,BL47
BL,REF,2019,BLU,290,29,,155660,No,August,2,BLR0802194701,BL47
BL,REF,2019,GPR,280,28,,155661,No,August,2,BLR0802194701,BL47
BL,REF,2019,GPR,290,29,,155662,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,270,27,,155663,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,290,29,,155664,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,320,32,,155665,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,310,31,,155666,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,320,32,,155667,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,330,33,,155668,No,August,2,BLR0802194702,BL47
BL,REF,2019,VER,400,40,,155669,No,August,2,BLR0802194702,BL47
BL,REF,2019,GPR,310,31,,155670,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,310,31,,155671,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,300,30,,155672,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,310,31,,155673,No,August,2,BLR0802194703,BL47
BL,REF,2019,VER,450,45,,155674,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,290,29,,155675,No,August,2,BLR0802194703,BL47
BL,REF,2019,LCD,600,60,22211O,155676,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,280,28,,155677,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,270,27,,155678,No,August,2,BLR0802194703,BL47
BL,REF,2019,GPR,270,27,,155679,No,August,2,BLR0802194703,BL47
BL,REF,2019,BLU,240,24,,155732,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,250,25,,155733,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,270,27,,155734,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,260,26,,155735,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,250,25,,155736,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,220,22,22210O,155737,Yes,August,2,BLR0802195301,BL53
BL,REF,2019,VER,370,37,,155738,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155739,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155740,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155741,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,260,26,,155742,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,280,28,,155743,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155744,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,310,31,,155745,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,240,24,,155746,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,280,28,,155747,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,300,30,,155748,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,340,34,,155749,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155750,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,360,36,22209O,155751,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,470,47,22837O,155752,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155753,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155754,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,370,37,22838O,155755,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,290,29,,155756,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,280,28,,155757,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,330,33,,155758,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,310,31,,155759,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,240,24,,155760,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,310,31,,155761,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,300,30,,155762,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,270,27,,155763,No,August,2,BLR0802195301,BL53
BL,REF,2019,GPR,260,26,,155764,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,230,23,,155765,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,330,33,,155766,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,320,32,,155767,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,370,37,,155768,No,August,2,BLR0802195301,BL53
BL,REF,2019,GPR,290,29,,155769,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,270,27,,155770,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,280,28,,155771,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,350,35,,155772,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,320,32,,155773,No,August,2,BLR0802195301,BL53
BL,REF,2019,BLU,220,22,,155774,No,August,2,BLR0802195301,BL53
BL,REF,2019,OLV,340,34,22839O,155784,No,August,2,BLR0802195302,BL53
BL,REF,2019,KLP,340,34,,155785,No,August,2,BLR0802195302,BL53
BL,REF,2019,GPR,260,26,,155786,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,310,31,,155787,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,240,24,,155788,No,August,2,BLR0802195302,BL53
BL,REF,2019,KLP,310,31,,155789,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,220,22,,155790,No,August,2,BLR0802195302,BL53
BL,REF,2019,GPR,290,29,,155791,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,210,21,,155792,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,230,23,,155793,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,240,24,,155794,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,220,22,,155795,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,310,31,,155796,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,250,25,,155797,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,290,29,,155798,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,310,31,,155799,No,August,2,BLR0802195302,BL53
BL,REF,2019,GPR,270,27,,155800,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,320,32,,155801,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,300,30,,155802,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,300,30,,155803,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,310,31,,155804,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,320,32,,155805,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,250,25,,155806,No,August,2,BLR0802195302,BL53
BL,REF,2019,OLV,320,32,,155807,No,August,2,BLR0802195302,BL53
BL,REF,2019,BLU,270,27,,155808,No,August,2,BLR0802195302,BL53
BL,REF,2020,BLU,230,23,,169390,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,180,18,,169391,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,330,33,,169392,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,270,27,,169393,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,260,26,,169394,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,260,26,,169395,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169396,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,290,29,,169397,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,290,29,,169398,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,180,18,,169399,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,270,27,,169400,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169401,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169402,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169403,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169404,No,July,13,BLR0713203701,BL37
BL,REF,2020,OLV,310,31,,169405,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169406,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169407,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169408,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169409,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169410,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,220,22,,169411,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,350,35,,169412,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,350,35,,169413,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,220,22,,169414,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,220,22,,169415,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169416,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169417,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,210,21,,169418,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,220,22,,169419,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169420,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169421,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169422,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169423,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169424,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169425,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,250,25,,169426,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,290,29,,169427,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,260,26,,169428,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,290,29,,169429,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,290,29,,169430,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169431,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,230,23,,169432,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,240,24,,169433,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,280,28,,169434,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,280,28,,169435,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLU,280,28,,169436,No,July,13,BLR0713203701,BL37
BL,REF,2020,BLA,300,30,,169437,No,July,13,BLR0713203702,BL37
BL,REF,2020,GPR,280,28,,169438,No,July,13,BLR0713203702,BL37
BL,REF,2020,GPR,250,25,,169439,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,340,34,,169440,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,280,28,,169441,No,July,13,BLR0713203702,BL37
BL,REF,2020,GPR,300,30,,169442,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169443,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,340,34,,169444,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169445,No,July,13,BLR0713203702,BL37
BL,REF,2020,OLV,300,30,,169446,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169447,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,280,28,,169448,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,260,26,,169449,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,270,27,,169450,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,230,23,,169451,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,240,24,,169452,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,230,23,,169453,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169454,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLA,280,28,,169455,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,350,35,,169456,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,230,23,,169457,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,180,18,,169458,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169459,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,320,32,,169460,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,310,31,,169461,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,300,30,,169462,No,July,13,BLR0713203702,BL37
BL,REF,2020,BAY,210,21,,169463,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,220,22,,169464,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169465,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,240,24,,169466,No,July,13,BLR0713203702,BL37
BL,REF,2020,OLV,320,32,,169467,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,280,28,,169468,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLA,280,28,,169469,No,July,13,BLR0713203702,BL37
BL,REF,2020,GPR,260,26,,169470,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLA,280,28,,169471,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLA,270,27,,169472,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,240,24,,169473,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,260,26,,169474,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,290,29,,169475,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169476,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,260,26,,169477,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,340,34,,169478,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,210,21,,169479,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169480,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,320,32,,169481,No,July,13,BLR0713203702,BL37
BL,REF,2020,GPR,270,27,,169482,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLA,280,28,,169483,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,230,23,,169484,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,230,23,,169485,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,300,30,,169486,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,220,22,,169487,No,July,13,BLR0713203702,BL37
BL,REF,2020,BLU,250,25,,169488,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,270,27,,169489,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,240,24,,169490,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,180,18,,169491,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,350,35,,169492,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,300,30,,169493,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,310,31,,169494,No,July,13,BLR0713203703,BL37
BL,REF,2020,OLV,280,28,,169495,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,260,26,,169496,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,220,22,,169497,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,340,34,,169498,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,300,30,,169499,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,180,18,,169500,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,180,18,,169501,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,220,22,,169502,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,190,19,,169503,No,July,13,BLR0713203703,BL37
BL,REF,2020,GPR,290,29,,169504,No,July,13,BLR0713203703,BL37
BL,REF,2020,GPR,300,30,,169505,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,350,35,,169506,No,July,13,BLR0713203703,BL37
BL,REF,2020,VER,310,31,,169507,No,July,13,BLR0713203703,BL37
BL,REF,2020,BLU,290,29,,169508,No,July,13,BLR0713203703,BL37
BL,REF,2020,OLV,270,27,,169509,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169510,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,310,31,,169511,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169512,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169513,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,320,32,,169514,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169515,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,360,36,,169516,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,170,17,,169517,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169518,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,340,34,,169519,No,July,13,BLR0713204002,BL40
BL,REF,2020,GPR,270,27,,169520,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,320,32,,169521,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,190,19,,169522,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,170,17,,169523,No,July,13,BLR0713204002,BL40
BL,REF,2020,GPR,250,25,,169524,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169525,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,220,22,,169526,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,340,34,,169527,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,240,24,,169528,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,290,29,,169529,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169530,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,290,29,,169531,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169532,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,290,29,,169533,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,340,34,,169534,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169535,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169536,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169537,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169538,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169539,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,220,22,,169540,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169541,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169542,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169543,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169544,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169545,No,July,13,BLR0713204002,BL40
BL,REF,2020,KLP,330,33,,169546,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169547,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,310,31,,169548,No,July,13,BLR0713204002,BL40
BL,REF,2020,KLP,340,34,,169549,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,350,35,,169550,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,240,24,,169551,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169552,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169553,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,350,35,,169554,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169555,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169556,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169557,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,320,32,,169558,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169559,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169560,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,350,35,,169561,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,240,24,,169562,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,260,26,,169563,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,200,20,,169564,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,200,20,,169565,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,240,24,,169566,No,July,13,BLR0713204002,BL40
BL,REF,2020,GPR,270,27,,169567,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169568,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169569,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,290,29,,169570,No,July,13,BLR0713204002,BL40
BL,REF,2020,OLV,390,39,,169571,No,July,13,BLR0713204002,BL40
BL,REF,2020,OLV,430,43,,169572,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,280,28,,169573,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,270,27,,169574,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,200,20,,169575,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,250,25,,169576,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,220,22,,169577,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,300,30,,169578,No,July,13,BLR0713204002,BL40
BL,REF,2020,BLU,360,36,,169579,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,290,29,,169580,No,July,13,BLR0713204003,BL40
BL,REF,2020,OLV,320,32,,169581,No,July,13,BLR0713204003,BL40
BL,REF,2020,OLV,270,27,,169582,No,July,13,BLR0713204003,BL40
BL,REF,2020,KLP,320,32,,169583,No,July,13,BLR0713204003,BL40
BL,REF,2020,KLP,330,33,,169584,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,280,28,,169585,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,320,32,,169586,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,240,24,,169587,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,360,36,,169588,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,210,21,,169589,No,July,13,BLR0713204003,BL40
BL,REF,2020,GPR,290,29,,169590,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,280,28,,169591,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,260,26,,169592,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,280,28,,169593,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,260,26,,169594,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,270,27,,169595,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,290,29,,169596,No,July,13,BLR0713204003,BL40
BL,REF,2020,GPR,250,25,,169597,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,180,18,,169598,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,210,21,,169599,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,200,20,,169600,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,300,30,,169601,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,290,29,,169602,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,260,26,,169603,No,July,13,BLR0713204003,BL40
BL,REF,2020,GPR,280,28,,169604,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,240,24,,169605,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,250,25,,169606,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,340,34,,169607,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,190,19,,169608,No,July,13,BLR0713204003,BL40
BL,REF,2020,GPR,280,28,,169609,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,220,22,,169610,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,270,27,,169611,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,310,31,,169612,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,240,24,,169613,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,290,29,,169614,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,300,30,,169615,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,250,25,,169616,No,July,13,BLR0713204003,BL40
BL,REF,2020,BLU,250,25,,169617,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,310,31,,169618,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,340,34,,169619,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,230,23,,169620,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,250,25,,169621,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,260,26,,169622,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,290,29,,169623,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,300,30,,169624,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,360,36,,169625,No,July,13,BLR0713204101,BL41
BL,REF,2020,KGL,380,38,,169626,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,320,32,,169627,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,270,27,,169628,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,290,29,,169629,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,270,27,,169630,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,280,28,,169631,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,270,27,,169632,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,240,24,,169633,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,310,31,,169634,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,350,35,,169635,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,340,34,,169636,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,350,35,,169637,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,290,29,,169638,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,300,30,,169639,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,310,31,,169640,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,300,30,,169641,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,270,27,,169642,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,340,34,,169643,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,230,23,,169644,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,300,30,,169645,No,July,13,BLR0713204101,BL41
BL,REF,2020,BLU,310,31,,169646,No,July,13,BLR0713204101,BL41
